Tweet ID,Text,Created at,Like count,Retweet count,Reply count,User,User Location,User Followers Count
1613502997576781830,"In Embakasi, Nairobi County, for the 49th General Service Unit passing out parade. https://t.co/ZJ7Kirhce1",2023-01-12 11:47:46+00:00,431,51,0,WilliamsRuto,Kenya,5982292
1613502994066071553,"A sense of safety and security is the foundation for the pursuit of all aspirations and the development of a truly free, open and democratic society. https://t.co/acEl50XZmr",2023-01-12 11:47:45+00:00,491,70,0,WilliamsRuto,Kenya,5982292
1613502990681268224,We must rise to the challenge of securing the lives and property of all Kenyans. https://t.co/TpkEDTV6Zw,2023-01-12 11:47:45+00:00,2471,251,0,WilliamsRuto,Kenya,5982292
1613477631097274368,"General Service Unit Passing out Parade, Embakasi, Nairobi County. https://t.co/J09Wwv7eyX",2023-01-12 10:06:58+00:00,2299,246,0,WilliamsRuto,Kenya,5982292
1613445201804025858,"General Service Unit Passing out Parade, Embakasi, Nairobi County. https://t.co/qvwdYwcPKT",2023-01-12 07:58:07+00:00,438,72,0,WilliamsRuto,Kenya,5982292
1613443146020421632,"General Service Unit Passing out Parade, Embakasi, Nairobi County. https://t.co/hHRmTVXGbG",2023-01-12 07:49:56+00:00,382,59,0,WilliamsRuto,Kenya,5982292
1613436721131290627,"General Service Unit Passing out Parade, Embakasi, Nairobi County. https://t.co/nL0TTTlaOt",2023-01-12 07:24:25+00:00,383,55,0,WilliamsRuto,Kenya,5982292
1613429568450486272,"General Service Unit Passing out Parade, Embakasi, Nairobi County. https://t.co/46qOC6Slrk",2023-01-12 06:55:59+00:00,727,95,0,WilliamsRuto,Kenya,5982292
1613422438750068736,"General Service Unit Passing out Parade, Embakasi, Nairobi County. https://t.co/Uuli7UHQ8D",2023-01-12 06:27:39+00:00,664,109,0,WilliamsRuto,Kenya,5982292
1613099182914506753,"Ongoing Administration Police Passing out Parade, Embakasi, Nairobi County. https://t.co/0dyLUt12A0",2023-01-11 09:03:09+00:00,2665,236,0,WilliamsRuto,Kenya,5982292
1613079673977856000,"Administration Police Passing out Parade, Embakasi, Nairobi County. https://t.co/21AZ3I9cOG",2023-01-11 07:45:38+00:00,784,128,0,WilliamsRuto,Kenya,5982292
1612925135215796224,"During the pass-out parade at the Kenya Police Training College in Kiganjo, Nyeri County. https://t.co/1BWlM9NUVi",2023-01-10 21:31:33+00:00,295,35,0,WilliamsRuto,Kenya,5982292
1612925131495706625,the government is enhancing its investment in the National Forensic Laboratory to ensure that it has the necessary modern equipment and facilities to conclude complex investigations and significantly improve the success rate in supporting the prosecution of criminals. https://t.co/ExRvOtACaC,2023-01-10 21:31:32+00:00,304,37,0,WilliamsRuto,Kenya,5982292
1612925126911332353,"To optimize the crime-solving capabilities of a modern, professional and efficient police service, https://t.co/Wrr9CMdoty",2023-01-10 21:31:31+00:00,1155,109,0,WilliamsRuto,Kenya,5982292
1612818766450106369,"3. A peaceful and secure Sudan is critical for the prosperity and stability of the Horn of Africa and the African continent at large. As a fellow IGAD Member State, Kenya will, as always seize every opportunity available to support our brothers and sisters in the Sudan. https://t.co/Usmcr3dcWn",2023-01-10 14:28:53+00:00,222,30,0,WilliamsRuto,Kenya,5982292
1612818763434397698,"which are already ongoing in Khartoum, exploring solutions to outstanding issues such as Security Sector Reforms and decisions on the future political system of the Country.",2023-01-10 14:28:52+00:00,181,20,0,WilliamsRuto,Kenya,5982292
1612818759181377537,"2.  It is in this regard that Kenya welcomes such  broad-based Consultations between the Signatories to the Framework Agreement,... https://t.co/0yhW8KUuMC",2023-01-10 14:28:51+00:00,91,9,0,WilliamsRuto,Kenya,5982292
1612818756413325312,The Agreement sets out a foundation for broad-based consultations between the signatories on important actions that will ensure a successful transition and usher in stability for the Sudan.,2023-01-10 14:28:50+00:00,70,9,0,WilliamsRuto,Kenya,5982292
1612818752315203587,"1.  Kenya fully supports the Political Framework Agreement signed on December 5, 2022 between the Transitional Sovereignty Council and the civilian political actors in the sisterly Republic of the Sudan, reaffirming a strong commitment to peaceful future of their country. https://t.co/tdFnXYkuJ5",2023-01-10 14:28:49+00:00,99,12,0,WilliamsRuto,Kenya,5982292
1612818748783693825,STATEMENT ON THE ON-GOING BROAD-BASED CONSULTATIONS BETWEEN SUDANESE SIGNATORIES ON THE OUTSTANDING ISSUES CONNECTED WITH THE POLITICAL FRAMEWORK AGREEMENT https://t.co/KqLQ4cRZxl,2023-01-10 14:28:49+00:00,667,77,0,WilliamsRuto,Kenya,5982292
1612748965849481218,"Police Constables pass out parade, Kiganjo, Nyeri County. https://t.co/kBED6rYp4H",2023-01-10 09:51:31+00:00,398,62,0,WilliamsRuto,Kenya,5982292
1612748009477136385,"Police Constables pass out parade, Kiganjo, Nyeri County. https://t.co/6AaLfIcyk3",2023-01-10 09:47:43+00:00,293,51,0,WilliamsRuto,Kenya,5982292
1612747843038777344,"Police Constables pass out parade, Kiganjo, Nyeri County. https://t.co/oM1RhCqI37",2023-01-10 09:47:03+00:00,295,42,0,WilliamsRuto,Kenya,5982292
1612747313323343872,"Met Chief Executive Officers @PeterNdegwa_ (Safaricom), Shameel Joosub (Vodacom) and their management team at State House, Nairobi; acknowledged the role played by Safaricom and other telcos in the successful rollout of the Hustler Fund. https://t.co/4Qbk6Sdm4m",2023-01-10 09:44:57+00:00,344,48,0,WilliamsRuto,Kenya,5982292
1612747298450153473,"This will make us more efficient, save resources and hasten the implementation of the Plan, which will ultimately improve the quality of life of the people. https://t.co/gMp6zwMtg0",2023-01-10 09:44:54+00:00,340,42,0,WilliamsRuto,Kenya,5982292
1612747287779737600,"The digitization of government services is a priority for this administration with special focus on processes, delivery and information sharing. https://t.co/9zYVfnPU7L",2023-01-10 09:44:51+00:00,2618,192,0,WilliamsRuto,Kenya,5982292
1612745578227683329,"Police Constables pass out parade, Kiganjo, Nyeri County. https://t.co/1TQCnXReiB",2023-01-10 09:38:03+00:00,288,39,0,WilliamsRuto,Kenya,5982292
1612736359160053760,"Police Constables pass out parade, Kiganjo, Nyeri County. https://t.co/KolvERWMdi",2023-01-10 09:01:25+00:00,501,61,0,WilliamsRuto,Kenya,5982292
1612728565706932225,"Police Constables pass out parade, Kiganjo, Nyeri County. https://t.co/P8scXQ2G7R",2023-01-10 08:30:27+00:00,861,108,0,WilliamsRuto,Kenya,5982292
1612123458120581120,Wrapped up the Cabinet Retreat at the Fairmont Mt Kenya Safari Club in Nyeri County; agreed to accelerate the implementation of development projects. https://t.co/AMn5xHoQXV,2023-01-08 16:25:58+00:00,390,50,0,WilliamsRuto,Kenya,5982292
1612123415045091329,This is the reality of our administration; we must embrace it to deliver the success we envision for the nation. https://t.co/GLMJyB2j9V,2023-01-08 16:25:48+00:00,389,50,0,WilliamsRuto,Kenya,5982292
1612123408615055363,"Kenyans cannot afford to wait for the change we promised. We must respond to the needs of the people, especially those at the bottom of the economic pyramid, with brutal efficiency and consistent results. https://t.co/mOLjq5WN3E",2023-01-08 16:25:47+00:00,1895,185,0,WilliamsRuto,Kenya,5982292
1612071585900384265,"In the company of Deputy President @rigathi, Prime Cabinet Secretary @MusaliaMudavadi, Governors, MPs and MCAs, joined the people of Laikipia County for an Interdenominational church service at Nanyuki Stadium. https://t.co/HQrdFFwHnW",2023-01-08 12:59:51+00:00,378,46,0,WilliamsRuto,Kenya,5982292
1612071582431600640,"Whatever you do, work at it with all your heart, as working for the Lord, not for human masters. — Colossians 3:23 https://t.co/TQ7JpB1M53",2023-01-08 12:59:50+00:00,1554,179,0,WilliamsRuto,Kenya,5982292
1612033803886956544,"Interdenominational church service, Nanyuki Stadium, Laikipia County. https://t.co/NsSICjON33",2023-01-08 10:29:43+00:00,398,47,0,WilliamsRuto,Kenya,5982292
1612000352051646465,"Interdenominational church service, Nanyuki Stadium, Laikipia County. https://t.co/UU6PoeVLk7",2023-01-08 08:16:48+00:00,450,62,0,WilliamsRuto,Kenya,5982292
1611989407816359936,"Interdenominational church service, Nanyuki Stadium, Laikipia County. https://t.co/kQf0TpNPR3",2023-01-08 07:33:18+00:00,424,74,0,WilliamsRuto,Kenya,5982292
1611754256641716233,"With Cabinet Secretaries, Council of Governors, Principal Secretaries, House Leadership, among others, discussed THE PLAN in the ongoing retreat at the Fairmont Mt Kenya Safari Club, Nyeri County. https://t.co/YhKS9spsy0",2023-01-07 15:58:54+00:00,1178,147,0,WilliamsRuto,Kenya,5982292
1611714707936665607,Our singular focus is working together to deliver services to Kenyans. The ambition of our development agenda demands a seamless collaboration with the Legislature and County Governments. https://t.co/crnjnVuZBW,2023-01-07 13:21:45+00:00,1128,130,0,WilliamsRuto,Kenya,5982292
1611712159737683968,Let us commit to building a strong partnership to help us achieve the desires of the people. https://t.co/TfHEuWpCKT,2023-01-07 13:11:37+00:00,233,34,0,WilliamsRuto,Kenya,5982292
1611303121589870592,"Discussed the implementation of development priorities for this year in the ongoing Cabinet retreat, Fairmont Mt Kenya Safari Club, Nyeri County. https://t.co/THLw38GA8l",2023-01-06 10:06:15+00:00,543,95,0,WilliamsRuto,Kenya,5982292
1611303118175670275,"We are consolidating the government’s plan for the turnaround of the economy with a focus on agriculture, value addition and manufacturing. When we work together, we will protect the interests of the people, deliver on our pledges and move the country to prosperity. https://t.co/PYLYEbkQfb",2023-01-06 10:06:14+00:00,1893,215,0,WilliamsRuto,Kenya,5982292
1611282707929268224,"Cabinet retreat, Nyeri County. https://t.co/ElhmaWGy9c",2023-01-06 08:45:08+00:00,589,119,0,WilliamsRuto,Kenya,5982292
1611022619373113345,"Ongoing: Cabinet Retreat at the Fairmont Mt Kenya Safari Club, Nyeri County. https://t.co/TzZiXpFWuq",2023-01-05 15:31:38+00:00,2126,244,0,WilliamsRuto,Kenya,5982292
1610945095762677761,"He announced that the Government has set aside Sh3.7 billion to help in the fight against doping for the next five years.

The President made the remarks on Thursday at State House, Nairobi, when he met the President of World Athletics @sebcoe. https://t.co/bUAYnRVTXy",2023-01-05 10:23:35+00:00,328,35,0,WilliamsRuto,Kenya,5982292
1610941534920413187,"They pledged to work together in creating the right frameworks for athletes to succeed.

“We will collaborate with partners, sportsmen and their contacts to tackle doping that threatens our heritage,” said President Ruto. https://t.co/1zDaxJ5teB",2023-01-05 10:09:26+00:00,205,32,0,WilliamsRuto,Kenya,5982292
1610941528419041280,"PRESIDENT RUTO: WE WILL END DOPING

Kenya will not spare any efforts in the fight against doping.

President @WilliamsRuto said the Government will go an extra mile in protecting the integrity of athletics. https://t.co/G4UPQwxOEm",2023-01-05 10:09:24+00:00,933,115,0,WilliamsRuto,Kenya,5982292
1610939517862559744,"Met the President of World Athletics @sebcoe at State House, Nairobi; pledged to partner in creating the right frameworks for athletes to thrive. https://t.co/2MDXf6o8gq",2023-01-05 10:01:25+00:00,273,29,0,WilliamsRuto,Kenya,5982292
1610939511713984515,We thank the World Athletics for its consideration of Kenya’s situation. https://t.co/cVIbrNEo8e,2023-01-05 10:01:24+00:00,302,29,0,WilliamsRuto,Kenya,5982292
1610939506227843072,"We are determined to protect Kenya's reputation and heritage as an athletics powerhouse. We are ready to work together with athletes, their contacts and partners to confront the doping menace and protect the integrity of our champions. https://t.co/NLhX8oJ5N9",2023-01-05 10:01:22+00:00,717,84,0,WilliamsRuto,Kenya,5982292
1610701386886283264,"Media Engagement, State House, Nairobi https://t.co/t22B8oWBqb",2023-01-04 18:15:10+00:00,815,140,0,WilliamsRuto,Kenya,5982292
1610669865786036224,"Media Engagement, State House, Nairobi https://t.co/WUPLGTAU38",2023-01-04 16:09:55+00:00,826,176,0,WilliamsRuto,Kenya,5982292
1610667238377357318,"Media Engagement, State House, Nairobi https://t.co/hUdpyWRogu",2023-01-04 15:59:29+00:00,965,146,0,WilliamsRuto,Kenya,5982292
1610301479805669380,"Lamu governor H.E Issa Timamy and Cabinet Secretary for Water, Sanitation and Irrigation Alice Wahome were present.",2023-01-03 15:46:05+00:00,492,46,0,WilliamsRuto,Kenya,5982292
1610274979064455168,All actors to execute timeously.,2023-01-03 14:00:47+00:00,639,71,0,WilliamsRuto,Kenya,5982292
1610274974568161282,"The next 10,000 acres be prepared for production in 6 months under PPP: (I) GOK to construct a dam beginning April to bring another 350,000 acres under food production; (II) GOK to work out a model for PPP food production in the 350,000 acres to be ready in 6 months.",2023-01-03 14:00:46+00:00,678,98,0,WilliamsRuto,Kenya,5982292
1610274969279205376,"I direct as follows: (I) The planned subdivision into settlement parcels is revoked/cancelled; (II) Private Sector and GOK (the National Irrigation Authority) under a Public–Private Partnership (PPP) to work on the ready 10,000 acres to produce food starting with maize in Feb.",2023-01-03 14:00:44+00:00,613,99,0,WilliamsRuto,Kenya,5982292
1610274963281543169,"After an extensive tour with National and County Government leaders of Galana/Kulalu National Food Security Project today,",2023-01-03 14:00:43+00:00,3270,362,0,WilliamsRuto,Kenya,5982292
1609898585264463873,"We also appreciate President Salva Kiir’s special message recognising Kenya’s support in seeking solutions to emerging challenges in South Sudan, search for durable peace and in delivering humanitarian assistance to the affected communities.",2023-01-02 13:05:07+00:00,466,56,0,WilliamsRuto,Kenya,5982296
1609898580902547457,We committed to hold a special IGAD Summit focusing on South Sudan before the end of this month to assess the status of implementation of the “Revitalised Agreement on the Resolution of the Conflict in the Republic of South Sudan” and address any emerging issues.,2023-01-02 13:05:06+00:00,472,61,0,WilliamsRuto,Kenya,5982296
1609898576695496706,"In his capacity as the Chairperson of the IGAD Assembly of Heads of State and Government, we further deliberated about the security situation in the Eastern Africa region, and specifically in South Sudan.",2023-01-02 13:05:05+00:00,307,37,0,WilliamsRuto,Kenya,5982296
1609898574455652352,Received a call from the President of Sudan Abdel Fattah Al-Burhan where we discussed relations between our two countries.,2023-01-02 13:05:05+00:00,3396,259,0,WilliamsRuto,Kenya,5982296
1609853068794896386,"I pray to God to give his family, friends and the Nubian community the strength to bear the loss. May his soul rest in eternal peace.",2023-01-02 10:04:15+00:00,402,41,0,WilliamsRuto,Kenya,5982296
1609853066223706117,"We mourn with the Nubian Community following the passing of Issa Abdul Faraj. Mr Faraj, who served as the chairman of the Council of Elders, was a pillar of the community. He leaves behind a solid legacy in championing for land rights in Kibra and Kibos. https://t.co/mzos7J7WOw",2023-01-02 10:04:15+00:00,1271,138,0,WilliamsRuto,Kenya,5982296
1609499756476207104,"Joined worshippers for Sunday service at Siloam Ministry, Bamburi, Mombasa County. https://t.co/xk7qvvXfk9",2023-01-01 10:40:19+00:00,662,50,0,WilliamsRuto,Kenya,5982296
1609499752256737280,"“The Lord’s loving kindnesses indeed never cease, for His compassions never fail. They are new every morning; great is Your faithfulness.” — Lamentations 3:22-23 https://t.co/MX3gj81rWA",2023-01-01 10:40:18+00:00,1672,174,0,WilliamsRuto,Kenya,5982296
1609461099925245953,"New Year Sunday Service, Siloam Ministry, Bamburi, Mombasa County https://t.co/Yx7lOpQhyP",2023-01-01 08:06:43+00:00,930,111,0,WilliamsRuto,Kenya,5982296
1609294349409345539,https://t.co/oFYHZ81foc,2022-12-31 21:04:06+00:00,11936,1029,0,WilliamsRuto,Kenya,5982296
1609265796408033281,"Ushering in The New Year, State House, Mombasa. https://t.co/e328O8q9Ac",2022-12-31 19:10:39+00:00,826,130,0,WilliamsRuto,Kenya,5982296
1609240010888482818,"Ushering in The New Year, State House, Mombasa. https://t.co/CWOZ7UqPnp",2022-12-31 17:28:11+00:00,1497,196,0,WilliamsRuto,Kenya,5982296
1609168225060765698,"After becoming the first Pope to retire in six centuries, his legacy underscores for the benefit of present and future leaders that service and institutions always come before the individual, regardless of their rank or status.",2022-12-31 12:42:56+00:00,380,50,0,WilliamsRuto,Kenya,5982296
1609168219855536133,"As a quiet and gentle leader, the late Pope Benedict XVI astutely applied his vast intellectual stature to shepherd the church through a delicate new millennium and served with great moral clarity in an era full of unprecedented challenges.",2022-12-31 12:42:55+00:00,371,50,0,WilliamsRuto,Kenya,5982296
1609168217229955074,"It is with great sorrow that I join the Catholic Faithful and the global community at large in mourning the death of Pope Emeritus Benedict XVI. 

His death marks the end of a truly great life, and the passing of a towering theologian and a steadfast servant of the church. https://t.co/vCBwzFycOE",2022-12-31 12:42:54+00:00,2482,279,0,WilliamsRuto,Kenya,5982296
1608735600324247552,"Let us therefore celebrate the life of a talented pioneer who famously excelled in her profession, entrancing the nation with her talent and extraordinary poise.

I pray that God comforts her family in this time of mourning and that her soul rests in eternal peace.",2022-12-30 08:03:50+00:00,378,48,0,WilliamsRuto,Kenya,5982296
1608735585551937537,"Countless Kenyans watched her with great admiration and many children grew to emulate her. Today, Kasavuli's legacy endures, most notably in a distinctive crisp, fluent and articulate elocution we are all accustomed to in broadcast anchoring.",2022-12-30 08:03:47+00:00,440,49,0,WilliamsRuto,Kenya,5982296
1608735574269259777,"Her pleasant smile, clear steady voice, and elegance made her a welcome presence and reassuring bearer of news to Kenyan living rooms for decades.",2022-12-30 08:03:44+00:00,275,24,0,WilliamsRuto,Kenya,5982296
1608735567818428416,"It is with great sorrow that I join Kenyans in mourning the passing of Catherine Kasavuli who died Thursday night at 60, after a long brave fight with cancer.

Catherine was a cheerful, articulate and intelligent news anchor who took to television with unprecedented flair. https://t.co/olNjWMiBQ8",2022-12-30 08:03:42+00:00,2992,307,0,WilliamsRuto,Kenya,5982296
1608579976785465344,"His legacy extends beyond the soccer pitch, the goals he scored and all his other exploits beyond soccer itself where his charisma and talent made wonderful things possible to authentic global leadership of a unique, talismanic kind. 

May his soul rest in peace.",2022-12-29 21:45:27+00:00,955,91,0,WilliamsRuto,Kenya,5982296
1608579971735519232,"His profile as a Global icon of sporting excellence and high athletic achievement was an inspirational model which encouraged young men to transcend their limitations and defy all economic, social, cultural and political barriers.",2022-12-29 21:45:25+00:00,988,94,0,WilliamsRuto,Kenya,5982296
1608579967838990337,Pele made millions of young boys in the Global South to dream. https://t.co/bLIFZ3Pepy,2022-12-29 21:45:24+00:00,19847,1273,0,WilliamsRuto,Kenya,5982296
1607744220630220800,"Inna Lillahi Wa Inna Ilayhi Raji’un. 

I extend my deepest condolences to Ahmednasir Abdullahi, following the passing of your Mother, Saado Ahmednoor. I pray for Allah's grace for you and the family. And Allah's mercy and peace for Mama Saado's soul.",2022-12-27 14:24:27+00:00,5914,508,0,WilliamsRuto,Kenya,5982296
1606956752939147265,"During an Interdenominational Christmas Church Service, Eldoret, Uasin Gishu County. https://t.co/lRIs15tLCj",2022-12-25 10:15:20+00:00,633,57,0,WilliamsRuto,Kenya,5982296
1606956748866486274,"May the God of hope fill you with all joy and peace as you trust in Him, so that you may overflow with hope by the power of the Holy Spirit. — Romans 15:13 (NIV) https://t.co/O9U0R02glt",2022-12-25 10:15:19+00:00,2304,211,0,WilliamsRuto,Kenya,5982296
1606911621669986304,"Interdenominational Christmas Service, Eldoret, Uasin Gishu County. https://t.co/p83dQpph6x",2022-12-25 07:16:00+00:00,1187,129,0,WilliamsRuto,Kenya,5982296
1606673471039307778,Merry Christmas. https://t.co/Dj4Gq4LXLe,2022-12-24 15:29:40+00:00,3642,512,0,WilliamsRuto,Kenya,5982296
1606627659827535873,https://t.co/PkCHpFRH8c,2022-12-24 12:27:38+00:00,1594,172,0,WilliamsRuto,Kenya,5982296
1606361147589869568,"My thoughts and prayers are with Dr @akin_adesina, President of the African Development Bank Group, following the passing of your dear mother, Eunice Adesina. 

May you find the strength and grace to bear this loss and may Mama Adesina Rest in eternal peace. https://t.co/qa1I5OZMV1",2022-12-23 18:48:36+00:00,1119,97,0,WilliamsRuto,Kenya,5982296
1605976845064626176,"During the Annual Kimalel Goat Auction and Cultural Fair, Baringo South Constituency. https://t.co/ib4eGh02tl",2022-12-22 17:21:32+00:00,444,59,0,WilliamsRuto,Kenya,5982296
1605960389174251520,The National Government will work with counties to set up abattoirs — which will benefit from Special Economic Zones — to support farmers. https://t.co/14uEfxxxu0,2022-12-22 16:16:08+00:00,541,65,0,WilliamsRuto,Kenya,5982296
1605960384573313025,"Through our Plan on value addition and manufacturing, the Kimalel Goat Auction in Baringo County, will improve more livelihoods by increasing income and creating jobs. https://t.co/KJeELX8Peb",2022-12-22 16:16:07+00:00,2326,215,0,WilliamsRuto,Kenya,5982296
1605937145079746560,"It is time for humanity to step up and live up to its most basic mandate: To protect life on earth, the integrity of our planets’ vital systems as well as make the world more, not less liveable. This is our obligation to one another in our time and our debt to future generations. https://t.co/GCvNmOItSL",2022-12-22 14:43:46+00:00,1366,222,0,WilliamsRuto,Kenya,5982296
1605933927725535239,This is an important development for Kenya's MSME agenda as we gear up for the Kenya International Investment Conference in March 2023.,2022-12-22 14:30:59+00:00,310,41,0,WilliamsRuto,Kenya,5982296
1605933923925692417,"Congratulations to the Kenya National Chamber of Commerce and Industry and in particular, president Richard Ngatia, on his appointment to the World Chambers Federation General Council. https://t.co/sq4kj8lN0w",2022-12-22 14:30:58+00:00,942,115,0,WilliamsRuto,Kenya,5982296
1605896589201256448,"Annual Kimalel Goat Auction and Cultural Fair, Baringo Central, Baringo County. https://t.co/MOst79gCzk",2022-12-22 12:02:37+00:00,776,120,0,WilliamsRuto,Kenya,5982296
1605651323738853393,"During a Christmas party for children at State House, Nairobi. https://t.co/aoMBvPCgfR",2022-12-21 19:48:01+00:00,739,66,0,WilliamsRuto,Kenya,5982296
1605651319817003008,I wish you and your families a Merry Christmas and a Prosperous New Year. https://t.co/SYXO5Ig4Jj,2022-12-21 19:48:00+00:00,826,76,0,WilliamsRuto,Kenya,5982296
1605651315086049280,"To all the children of Kenya, you are the reason we as parents work hard and do all we can for you to have the opportunity to become the best that you can be. https://t.co/ZAcpN4p2Mo",2022-12-21 19:47:59+00:00,2451,231,0,WilliamsRuto,Kenya,5982296
1605571668294135809,State House: Children's Xmas party. https://t.co/R18Yh1ILch,2022-12-21 14:31:30+00:00,807,128,0,WilliamsRuto,Kenya,5982296
1605569616830287874,"In the company of @FirstLadyKenya Rachel Ruto, Deputy President @rigathi, diplomats among other leaders, launched the National Programme for Accelerated Forestry and Rangelands Restoration in Ngong’ Hills Forest, Kajiado County. https://t.co/yzil6iiqfb",2022-12-21 14:23:21+00:00,601,77,0,WilliamsRuto,Kenya,5982299
1605569612145467392,"This is the time for intentional placement of environmental conservation at the centre of our socio-economic transformation agenda. Through our unity of purpose and collective action, we will have a cleaner and safer environment for everyone. https://t.co/d7kehVPbZe",2022-12-21 14:23:20+00:00,2359,299,0,WilliamsRuto,Kenya,5982299
1605539862848815104,"During the official opening of the National Police Leadership Academy in Ngong’, Kajiado County, in the company of Deputy President @rigathi Gachagua. https://t.co/LlEQJOPJhQ",2022-12-21 12:25:07+00:00,427,53,0,WilliamsRuto,Kenya,5982299
1605539858151182336,"The police must be independent, professional and serve all Kenyans fairly. We will improve their working conditions so that they can execute their mandate smoothly. https://t.co/VfSPxkTp4I",2022-12-21 12:25:06+00:00,2021,191,0,WilliamsRuto,Kenya,5982299
1605515882033479680,"Launch of National Tree Planting Campaign, Ngong Hills, Kajiado. https://t.co/mYv8kwRxdg",2022-12-21 10:49:49+00:00,583,100,0,WilliamsRuto,Kenya,5982299
1605484488955670528,"Official opening of the National Police Leadership Academy, Ngong, Kajiado County. https://t.co/TE0rH8jpah",2022-12-21 08:45:05+00:00,646,102,0,WilliamsRuto,Kenya,5982299
1605127142903545856,"Held talks with the Chinese Ambassador to Kenya, Dr. Zhou Pingjian at State House, Nairobi. https://t.co/XLkKbxCMxD",2022-12-20 09:05:07+00:00,578,68,0,WilliamsRuto,Kenya,5982299
1605127080592932864,"This relationship has provided access to the Chinese market for our agricultural exports like flowers, frozen avocados, hides and skins, while China has played a crucial role in the development of infrastructure in Kenya. https://t.co/GyFyaHH7Z0",2022-12-20 09:04:52+00:00,634,74,0,WilliamsRuto,Kenya,5982299
1605127010103214083,"Kenya is committed to strengthening its mutually beneficial bilateral relations with China, expanding trade and exploring various areas of partnership between our two nations. https://t.co/LVN2aQc0m1",2022-12-20 09:04:35+00:00,2507,240,0,WilliamsRuto,Kenya,5982299
1604727322518642689,Hustler fund wamenikataza siwezi lipa bet nayo wanasema pesa ni ya husle. Isorait. Kwangu hakukaliki. Lady #1 na watoi ni pressure. Wale kuku zangu wataniokoa nilipe. Lakini naulizaje? Bet huishanga na 90min ama xtra time huesabiwa? Even penalty shootouts? Kuuliza tu?,2022-12-19 06:36:22+00:00,12456,1737,0,WilliamsRuto,Kenya,5982299
1604544867123822595,Congratulations Argentina for winning the world Cup. My African team at world Cup played a superb game. Will pay my bet!!! All round wonderful game. Tukutane home. https://t.co/Cx9BZDZRnJ,2022-12-18 18:31:21+00:00,52633,8493,0,WilliamsRuto,Kenya,5982299
1604492249517027328,Supporting the African team in the world Cup finals. Good luck Rachel &amp; kids as you support the other side. Remember to pay the bet!! Either way expecting fine football.,2022-12-18 15:02:16+00:00,15586,1598,0,WilliamsRuto,Kenya,5982299
1603976301848805380,"Targeted focus will boost investment through increased capital flows, make them more robust and create more opportunities for our people. https://t.co/gOLBVjYzMx",2022-12-17 04:52:05+00:00,842,107,0,WilliamsRuto,Kenya,5982299
1603976292860305410,"We are intentionally re-energizing capital markets to make them more efficient, effective and vibrant in recognition that they power our economic prosperity. https://t.co/Jmn72BKseI",2022-12-17 04:52:03+00:00,2718,324,0,WilliamsRuto,Kenya,5982299
1603909837737410562,"During the Executive Business Roundtable and Investment Forum in Washington, D.C, United States of America. https://t.co/Pe2hyJ80Qp",2022-12-17 00:27:59+00:00,473,63,0,WilliamsRuto,Kenya,5982299
1603909829805936641,The U.S.- Kenya trade is narrow and concentrated in a few products. It is time we diversified the range and expand the volumes for our economic growth. The U.S.-Africa Summit presents a window for the two countries’ to exploit untapped investment potential. https://t.co/rkgScRpP9c,2022-12-17 00:27:57+00:00,1094,142,0,WilliamsRuto,Kenya,5982299
1603816352476692492,"During a meeting with a team led by Mr. Scott Nathan, Chief Executive Officer, the International Development Finance Corporation, Washington D.C, USA. https://t.co/AyAfoljqjf",2022-12-16 18:16:30+00:00,439,55,0,WilliamsRuto,Kenya,5982299
1603815060798947346,The Government will invest in infrastructure at all levels to create a conducive environment for entrepreneurship to flourish. https://t.co/53YA1gyPMN,2022-12-16 18:11:22+00:00,528,79,0,WilliamsRuto,Kenya,5982299
1603815052984958986,Kenya is keen to tap into the resources available at the U.S. International Development Finance Corporation to grow businesses and develop the country. https://t.co/wHa3mhueQn,2022-12-16 18:11:20+00:00,2131,221,0,WilliamsRuto,Kenya,5982299
1603662098235523072,"With United States of America President Joe Biden at the US-Africa Summit, Washington Convention Centre, Washington DC. https://t.co/TjZK3Ixaho",2022-12-16 08:03:33+00:00,792,116,0,WilliamsRuto,Kenya,5982299
1603662088420851713,The success of this partnership will provide the conditions necessary for the attainment of the Africa Agenda 2063. Kenya salutes African nations that make huge contributions and sacrifices in the global endeavour to eradicate the menace and related acts. https://t.co/s9UzCY3V8E,2022-12-16 08:03:31+00:00,763,111,0,WilliamsRuto,Kenya,5982299
1603662078438674432,"We applaud the United States government for remaining dependable, committed and trusted partner for Africa in the effort to eliminate the terrorist footprint in the Horn, the Sahel, Central Africa and Southern regions of our continent. https://t.co/eDFkXGQu7S",2022-12-16 08:03:28+00:00,2429,346,0,WilliamsRuto,Kenya,5982299
1603619601631379456,During a meeting with Kenyans living in the USA in Washington D.C. https://t.co/K8CDjhn63f,2022-12-16 05:14:41+00:00,804,99,0,WilliamsRuto,Kenya,5982299
1603619592324386818,This contribution to our development is tremendous. We will promote and safeguard the interests of the Kenyan Community abroad for our mutual benefit. https://t.co/3uu7Oc76rc,2022-12-16 05:14:39+00:00,703,88,0,WilliamsRuto,Kenya,5982299
1603619583121715202,The government recognizes the role played by Kenyans in diaspora to the economy. The remittances to families and interests back home have become the country’s biggest source of foreign exchange. https://t.co/ghPyGEeGqi,2022-12-16 05:14:37+00:00,1992,209,0,WilliamsRuto,Kenya,5982299
